action,pred,fit,eps,exp,num,as_size,lower[0],upper[0],mask[0],lower[1],upper[1],mask[1],lower[2],upper[2],mask[2],lower[3],upper[3],mask[3],lower[4],upper[4],mask[4],lower[5],upper[5],mask[5],lower[6],upper[6],mask[6],lower[7],upper[7],mask[7],lower[8],upper[8],mask[8],lower[9],upper[9],mask[9],lower[10],upper[10],mask[10],lower[11],upper[11],mask[11],lower[12],upper[12],mask[12]
2,-8.027750118984859,0.40826940216588914,1.65397381935843,0,1,2.8261239837700067,1.171099296923849,1.5885282397082885,0,0.0,1.0,1,0.8907535156851065,1.1,0,0.0,1.0,1,-50.0,150.0,1,1.9585208319321343,10.205889272469953,0,0.0,84.88391043459518,0,105.91401536614178,177.67316206175713,0,0.0,210.0,1,10.519029451996591,17.85795584034925,0,-11.876815093584637,28.097899630995812,0,-23.450568572437522,26.285488997654475,0,0.1793309523557686,0.45506327255836726,0
3,-5.89041854148917,0.6624711850703322,2.8449633996246098,4,1,1.8704,0.2899562627548289,0.7939562627548289,0,0.36378837306280265,0.6037883730628026,0,0.88,1.1,0,-0.1,0.12,0,-58.9482862804774,-10.948286280477397,0,9.200000000000001,30.799999999999997,0,0.0,43.8,0,86.80000000000001,173.2,0,210.0,132299974.8,0,8.742857142857144,18.34285714285714,0,-20.0,26.42,0,-30.0,36.00704207215278,0,0.0,1.0,1
3,-7.005803155967688,0.29263537492966774,4.129018474409399,6,1,1.8704,0.2899562627548289,0.7939562627548289,0,0.36378837306280265,0.6037883730628026,0,0.88,1.1,0,-0.1,0.12,0,-50.0,150.0,1,9.200000000000001,30.799999999999997,0,0.0,43.8,0,86.80000000000001,173.2,0,0.0,210.0,1,-10.0,30.0,1,-20.0,26.42,0,0.0,300.0,1,0.19952394697285647,0.43952394697285646,0
5,-7.901682646911743,0.9993615802803605,2.9438285126573267,0,1,1.008169652230794,0.633528062040334,1.2868182898976397,0,0.3904575585020653,0.6047186680461496,0,0.0,1.0,1,-0.1,0.8221772409899459,0,-50.0,150.0,1,0.0,90.0,1,0.0,50.22418046285499,0,134.77759647526238,216.56137176779993,0,231.0,231.0,0,9.044914337969365,16.747919796271628,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
8,-7.901682646911743,0.9993615802803605,2.9438285126573267,0,1,1.008169652230794,0.6760657035127582,1.2769984871490416,0,0.34043449249489477,0.5507473902696393,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.5223936135503742,42.26064141310442,0,106.0,214.0,0,231.0,231.0,0,9.393607848255433,18.638495886352416,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
0,-4.348319970134392,0.2701455720529939,2.9336113925033644,0,1,4.002576031268268,-0.007042059710151857,0.4945295379139089,0,-0.1,0.16983213331854446,0,0.8641812912585202,1.0241312012320474,0,0.0,1.0,1,-29.23122528755031,127.41070794674306,0,0.0,90.0,1,316.3509876918554,364.0313505706526,0,-21.522359664574644,47.284623769583916,0,0.0,210.0,1,1.307498013045407,8.543377096722429,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
0,-8.43866440266489,0.6589407369516052,0.0056445633152671145,0,1,1.9075535303892819,-0.04503173339687446,0.47643788463013104,0,0.07692693124256149,0.23778366991723393,0,0.9431252285075926,1.0757145347542434,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,318.77867489369,358.0833937281038,0,-36.0,34.91197997906978,0,0.0,210.0,1,-0.5108386385791064,10.814711702183228,0,0.0,200.0,1,28.073389982423627,315.488063040359,0,0.0,1.0,1
8,-9.290041518043758,0.3333333309458235,1.0000697026994918,0,1,2.999999998395901,0.13552858766224846,0.5390549907797066,0,0.0,1.0,1,0.8830425410068373,1.0919193376244305,0,-0.09942420972808251,0.14447511972077845,0,-50.0,150.0,1,0.0,90.0,1,2.8040079469357995,63.991427588950366,0,-34.0,74.0,0,30.85756377668538,187.33520990165346,0,2.882063257861777,11.629166665692354,0,-14.053392144465267,20.252539162798385,0,-26.69796911787865,52.37403244926366,0,0.22126211187328315,0.46126211187328314,1
0,-8.151484515369479,0.35514773140600897,2.230015966029421,0,1,3.5622684624918666,1.1287510997104582,1.5776696854756285,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,6.223035163068371,63.23829463041121,0,181.52001215971814,272.15770788603254,0,231.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-30.0,40.69489325442691,0,0.0,1.0,1
0,-8.151484515369479,0.35514773140600897,2.230015966029421,0,1,3.5622684624918666,0.986840968419087,1.4004374045343342,0,0.35589854684189876,0.5204695618795396,0,0.9165635291139009,1.0669426015950088,0,0.11242216330254341,0.3437317006210375,0,-50.0,150.0,1,0.0,8.918664376060846,0,0.5599106887639724,66.81633336512117,0,90.11450542277436,195.00023857758686,0,-21.0,221.28224564964302,0,-10.0,30.0,1,0.0,200.0,1,-27.604431031892442,43.56470611917052,0,0.0,1.0,1
1,-7.4317192650604245,0.9999999999999709,5.178203498477777,0,1,1.0,0.005520540018161088,0.5523717059496124,0,0.1260371750375669,0.31259491631185693,0,0.857306027390499,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,320.90113364173726,365.0,0,-28.0932475529158,30.84685305353041,0,231.0,231.0,0,-10.0,30.0,1,-20.0,30.902516663801,0,-30.0,43.23578836650644,0,0.20554789940263513,0.44047250240575486,0
1,-7.4317192650604245,0.9999999999999709,5.178203498477777,0,1,1.0,-0.038533692204741676,0.5030684528206165,0,0.09812354772216607,0.30693640368528513,0,0.9069329851532266,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,323.9356594954008,357.48002270305926,0,-34.37135064992333,34.70065512689975,0,210.0,231.0,1,-10.0,30.0,1,-20.0,30.09,0,-25.12825639120091,41.35820512953262,0,0.20749571475653408,0.4281299998617156,0
2,-5.725148415739407,0.4663100897765503,2.235191052798307,0,1,2.7127552528676646,-0.06872323993941037,0.42942601094330257,0,-0.018150269014623743,0.28184973098537625,0,0.8862478991364543,1.0734146531336675,0,-0.1,0.15690811478043235,0,-50.0,150.0,1,1.640053087882416,10.56993516887309,0,310.25,365.0,0,-27.689119436999825,30.851883304445717,0,0.0,210.0,1,-10.0,30.0,1,-17.492530651291595,27.040179365712667,0,-28.798662734899583,35.23345921066321,0,0.0,1.0,1
0,-5.287859698450305,0.6291587733650356,0.2695820889793393,0,1,5.51088193340676,-0.08700024862049903,0.5132946591425027,0,0.07123308795635337,0.2685770081850642,0,0.904814106613281,1.0730578338957584,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,314.6648013465338,362.0411847032978,0,-36.0,62.261264696709475,0,0.0,210.0,1,-0.9299790706971187,9.675398461298169,0,0.0,200.0,1,-30.0,303.733572361235,0,0.0,1.0,1
0,-7.680081360803611,0.17432649262115757,3.0193104421193837,102,1,4.1065669855389615,0.12121363664288165,0.6252136366428817,0,0.23317035831637511,0.4731703583163751,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.0,43.8,0,-3.1999999999999957,83.19999999999999,0,0.0,210.0,1,3.3857142857142852,12.985714285714284,0,0.0,200.0,1,-30.0,36.000206591597816,0,0.1970637054008721,0.4370637054008721,0
2,-10.934189391062166,0.5125954742176966,5.162256463436,0,1,2.797105667626223,1.1034532674761572,1.6450685614144638,0,0.0,1.0,1,0.9089468142903121,1.098706063880672,0,0.0,1.0,1,-70.0,170.0,0,0.0,11.942080303211522,0,15.063302415833402,102.1644832045449,0,93.58933390492652,176.43770308754452,0,0.0,210.0,1,10.863366055978208,18.88341890962199,0,-13.72275778272821,30.508474692451486,0,-30.0,40.4924958554123,0,0.17104715771301654,0.3694994937651206,0
2,-5.591729995777493,0.6774633827814609,6.671158754729157,0,1,2.8905803674772352,1.1887927220611103,1.7993751350309668,0,0.0,1.0,1,0.8581843292781877,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.09119579025315816,9.052044988861267,0,0.0,82.9854262879709,0,109.06520948155146,185.60810228300252,0,0.0,210.0,1,10.016749898167228,17.601128622466685,0,-20.0,25.482167132479404,0,-30.0,39.9131111484785,0,0.22857105173287956,0.4366093955016524,0
1,-6.871868261939002,0.9867287748341547,1.9991414915206434,0,1,1.061978192027434,0.3393682373381621,0.7712960377464182,0,0.0,1.0,1,0.9169445495271911,1.1,0,-0.0572674905509317,0.1256969957301701,0,-50.0,150.0,1,0.0,90.0,1,0.0,51.64158117086989,0,109.98683992393366,188.92890410636565,0,231.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-23.29986923399248,25.839029720652093,0,0.0,1.0,1
0,-5.665009092895396,0.1833753480668582,1.0691991246864383,0,1,5.480144560043222,0.7801117890373015,1.2049819286442147,0,0.0,1.0,1,0.8716009053483126,1.1,0,-0.08541606011082148,0.12054186773383005,0,-50.0,150.0,1,0.0,11.035759877768777,0,0.0,80.79798077393923,0,164.88204473943952,235.72849930993218,0,231.0,231.0,0,11.576688975077406,20.325441867039007,0,-17.671883675800657,19.08358899038418,0,0.0,300.0,1,0.0,1.0,1
0,-5.665009092895396,0.1833753480668582,1.0691991246864383,0,1,5.480144560043222,0.8150518452834303,1.2719130758207797,0,0.28646009436382525,0.5712526666478599,0,0.8727857178523403,1.0560056216498344,0,0.0,1.0,1,-50.0,150.0,1,0.32667840443498486,12.144425869284321,0,10.78332583209914,87.28139306274136,0,155.9263423599259,244.97343758332096,0,0.0,210.0,1,10.973997290565075,19.262634517634368,0,-11.922024537924962,23.449523093590606,0,-30.0,38.56870578724636,0,0.0,1.0,1
1,-11.414823502692688,0.8032476031278836,2.8419185173484833,86,1,2.0170778008208408,1.0397441860465115,1.5437441860465115,0,0.0,1.0,1,0.88,1.1,0,0.08736811628266991,0.32736811628266993,0,-50.0,150.0,1,0.0,10.799999999999999,0,0.0,71.8,0,136.8,223.2,0,210.0,128099974.8,0,10.221428571428575,19.821428571428573,0,-20.0,24.06,0,-30.0,36.00573039100127,0,0.17081396559075096,0.41081396559075095,0
8,-7.1114838631362565,0.4470669212397408,1.1897287725334222,0,1,3.9995298150146694,0.1580086572933832,0.7880086572933832,0,-0.1,0.8447399570055372,0,0.8952996818211953,1.1,0,0.004106512599651085,0.11978065484357114,0,-50.0,150.0,1,0.0,90.0,1,1.196578671646539,37.989896868715604,0,-7.81178392175563,80.27941618190714,0,0.0,210.0,1,3.3620151574407338,13.878373939336342,0,-20.0,21.685515325650893,1,-27.04400145782003,44.043136946873084,0,0.22520175810779736,0.4210762194468691,0
0,-4.899074525779252,0.24365137635617162,0.17119972619239165,0,1,4.692456767308158,0.851165731125447,1.3357820767879782,0,0.0,1.0,1,0.88,1.1,1,-0.08183010358874238,0.11863512818132041,0,-50.0,150.0,1,0.0,9.818167327086734,0,0.0,90.57358921636073,0,168.48882660154695,245.13804063707343,0,-21.0,231.0,0,8.44324214657471,20.209345435969688,0,-13.689981103350329,18.24463735176934,0,0.0,300.0,1,0.0,1.0,1
0,-4.899074525779252,0.24365137635617162,0.17119972619239165,0,1,4.692456767308158,0.8497243862135376,1.343484920505274,0,0.0,1.0,1,0.8879839304941748,1.0777815957377754,0,-0.05444608417573256,0.14386446907200132,0,-50.0,150.0,1,0.0,10.799999999999999,1,0.0,74.46017064264217,0,166.46091365689372,256.46841211677804,0,-21.0,231.0,0,9.112492941175754,19.77946279354925,0,-17.934226557286824,31.230073325754937,0,0.0,300.0,1,0.0,1.0,1
2,-7.074029609810459,0.7666186211954322,0.773166163424827,24,1,1.773227790380739,0.39293531418824446,0.8969353141882445,0,0.35256632493394796,0.5925663249339479,0,0.88,1.1,0,-0.1,0.12,0,-50.0,150.0,1,69.2,90.0,0,0.0,43.8,0,136.8,223.2,0,210.0,88999974.8,0,8.414285714285715,18.014285714285712,0,-20.0,24.0,0,0.0,300.0,1,0.1970651968000574,0.4370651968000574,0
2,-6.340474742651378,0.2411977805178221,1.6516900982985934,0,1,3.9924755540134527,0.016859238204225892,0.45901185557684976,0,0.06314927532421535,0.32179637125898164,0,0.9242659624278657,1.1,0,-0.09198365539966108,0.13108300009716728,0,-50.0,150.0,1,0.2877182825350464,9.443068946829383,0,327.0308879170282,357.09993523882093,0,-34.525831308217334,45.60046439485673,0,0.0,210.0,1,-10.0,30.0,1,-16.19501136147622,20.97548316395222,0,-23.916698863103107,31.454889409776,0,0.0,1.0,1
0,-4.557240569021607,0.27400213190388367,0.1393377947718129,0,1,4.385470810531256,0.7741190569401292,1.214735425213985,0,0.32334923913008606,0.5540145149893915,0,0.903150395565416,1.0841445347531007,0,-0.1,0.17143219261230813,0,-50.0,150.0,1,1.6342438754431816,12.339122531331023,0,9.445041621364362,71.28712999948524,0,146.0,254.0,0,0.0,210.0,1,9.842857142857142,19.442857142857143,1,-16.197571682068357,29.4299711942595,0,-27.30235644605441,35.74449950912467,0,0.0,1.0,1
0,-4.557240569021607,0.27400213190388367,0.1393377947718129,0,1,4.385470810531256,0.8246613249387381,1.2494879033391642,0,0.0,1.0,1,0.8989180021228144,1.0752098246242645,0,0.0,1.0,1,-50.0,150.0,1,1.9212805487590043,11.452600258222391,0,6.5899851674244285,68.73210443696276,0,171.54271376061925,228.03812617228613,0,231.0,231.0,0,11.701154064725385,18.54325444613741,0,-11.902697124528594,23.56414100290953,0,0.0,300.0,1,0.0,1.0,1
6,-4.97867403143799,0.24735728389046432,0.29860587131518523,0,1,4.653551192737763,0.8311520197673055,1.2792321115238554,0,0.0,1.0,1,0.8871498145692944,1.0923812830790414,0,-0.06478357179741506,0.12096780880640554,0,-50.0,150.0,1,0.5644049800392281,12.370191430866278,0,0.0,88.00155413343815,0,127.42758887292413,218.9909249187141,0,231.0,231.0,0,7.933665464672458,17.7208048601888,0,-20.0,15.71387086928603,0,-22.27943396459903,42.75725037594992,0,0.0,1.0,1
0,-4.97867403143799,0.24735728389046432,0.29860587131518523,0,1,4.653551192737763,0.8224175727927918,1.2278829113979413,0,0.37615898862027947,0.6318870711436829,0,0.8637137588899498,1.1,0,0.0,1.0,1,-50.0,150.0,1,1.2068519818411398,11.0385193063772,0,0.0,59.93237975653924,0,163.43706017629825,233.74516365261334,0,231.0,231.0,0,9.42360347524721,19.19372221149955,0,-20.0,24.0,1,0.0,300.0,1,0.0,1.0,1
4,-8.231185499094604,0.36365593810559704,2.417046009131486,108,1,3.4354762657865705,0.4257709925353105,0.9297709925353105,0,0.40692908591956756,0.6469290859195675,0,0.88,1.1,0,-0.1,0.12,0,-45.11339786357882,2.886602136421182,0,0.0,90.0,1,0.0,43.8,0,116.80000000000001,203.2,0,210.0,141899974.8,0,10.07857142857143,19.678571428571427,0,-20.0,24.0,0,-30.0,36.00515383485432,0,0.14937954789737345,0.38937954789737345,0
4,-8.212552681093731,0.5316806881811331,2.543656862714954,36,1,2.283880263913889,0.4257709925353105,0.9297709925353105,0,0.40692908591956756,0.6469290859195675,0,0.88,1.1,0,-0.1,0.12,0,-50.0,150.0,1,39.2,60.8,0,0.0,43.8,0,116.80000000000001,203.2,0,210.0,141899974.8,0,10.07857142857143,19.678571428571427,0,0.0,200.0,1,-30.0,36.00515383485432,0,0.14937954789737345,0.38937954789737345,0
5,-5.93644727614426,0.8542628402639749,0.6708611367917992,14,1,1.2304,0.5956207783608325,1.0996207783608325,0,0.3694378046546726,0.6094378046546726,0,0.0,1.0,1,-0.1,0.12,0,-13.721982964158016,34.278017035841984,0,29.200000000000003,50.8,0,0.0,43.8,0,146.8,233.2,0,0.0,210.0,1,9.685714285714287,19.285714285714285,0,-20.0,24.0,0,0.0,300.0,1,0.1734644453688276,0.4134644453688276,0
0,-2.7664361185355193,0.49772758090866975,1.1298508948871142,0,1,4.319154709983993,-0.07314300074819956,0.4006344553412448,0,-0.019120015510138692,0.22690575950966996,0,0.9243180014683258,1.0752681245476667,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,326.43389465866596,363.60482277768085,0,-14.092488694439517,65.10451279915003,0,0.0,210.0,1,0.44873197096328643,9.255091645619608,0,0.0,200.0,1,17.19722764829921,301.04062500478267,0,0.0,1.0,1
0,-2.7664361185355193,0.49772758090866975,1.1298508948871142,0,1,4.319154709983993,-0.07302073877709174,0.4109024351992657,0,0.03972098618354069,0.2809463749491902,0,0.9126339376242426,1.0664742703515846,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,328.83423319356655,365.0,0,-33.14051200335754,51.79817807040201,0,0.0,210.0,1,0.027863961243748347,7.0244249245887325,0,0.0,200.0,1,24.967405338173215,244.8530822594612,0,0.0,1.0,1
8,-6.790433355748584,0.9999994997077233,1.6601812828686584,0,1,1.0000064020796802,0.7912993002474082,1.214987394947176,0,0.35581762735290157,0.5813332145413376,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.0,45.66515167334252,0,141.0898216219355,231.94408858722406,0,231.0,231.0,0,9.399283081472559,19.72255298626741,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
8,-6.790433355748584,0.9999994997077233,1.6601812828686584,0,1,1.0000064020796802,0.6928500022961758,1.1914921349280707,0,0.3644789242575849,0.6414849985687114,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,4.171955171342038,38.525636186627175,0,150.35503273727352,234.15266713093405,0,231.0,231.0,0,6.848333726952966,18.721795677382627,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
5,-5.505685258641191,0.16878316369578722,0.3445294710287211,320,1,6.054064588918765,0.5925588310087035,1.0965588310087035,0,0.3615570624414993,0.6015570624414993,0,0.88,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.0,10.799999999999999,0,0.0,57.8,0,136.8,223.2,0,0.0,210.0,1,8.57857142857143,18.17857142857143,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
2,-5.76626767063979,0.3437063753768955,1.2191256157867931,2,1,3.967661314322626,0.5502223684765029,1.040870814097329,0,0.41372178051726627,0.5973365866226968,0,0.9075405905851953,1.0900303077417561,0,0.0,1.0,1,-50.0,150.0,1,4.017993060832057,19.518338815495394,0,0.0,42.468417673012766,0,143.92002122873154,211.13678369559807,0,0.0,210.0,1,8.89953421444284,15.765652357461835,0,-20.0,16.747445476882802,0,-30.0,33.15656848799662,0,0.15378509508600613,0.4758661865345284,0
2,-4.467753433933099,0.5217186600101047,4.396551391825515,0,1,4.38101921562505,1.253720930232559,1.8837209302325588,0,0.0,1.0,1,0.8150113279793625,1.1,0,0.0,1.0,1,-50.0,150.0,1,1.7093373669357497,9.544817724620213,0,12.797180595551216,88.24225313705894,0,112.63927642370109,169.32711768580887,0,0.0,210.0,1,9.927881740840778,20.356138757779743,0,-20.0,26.18339601898346,1,-29.590598179899768,47.91201406632965,0,0.14384458414943907,0.377527795686218,0
2,-4.467753433933099,0.5217186600101047,4.396551391825515,0,1,4.38101921562505,1.2252582793744582,1.740365234496926,0,0.0,1.0,1,0.8237882783474538,1.0746714710245084,0,0.0,1.0,1,-50.0,150.0,1,1.3397596939988643,10.269175449018235,0,0.0,74.8426383524295,0,122.313380476979,168.13688954779585,0,0.0,210.0,1,11.629266383014365,18.331366249698412,0,-16.770495707486333,16.989793595160506,0,-30.0,46.98965438933543,0,0.21798518791225052,0.37199117425297246,0
1,-12.556216410973034,0.9425474102813595,3.4990954079211645,16,1,1.9123839999999999,0.15328038075457812,0.6572803807545782,0,0.26764930131003295,0.5076493013100329,0,0.0,1.0,1,-0.1,0.12,0,-50.0,150.0,1,0.0,90.0,1,321.2,365.0,0,-36.0,43.199999999999996,0,210.0,114899974.8,0,2.8428571428571434,12.442857142857143,0,-20.0,24.62,0,-30.0,36.000095858475255,0,0.0,1.0,1
2,-7.3583729279587295,0.3167375683532251,4.550500681195432,42,1,2.694609985733049,0.814918604651163,1.318918604651163,0,0.0,1.0,1,0.88,1.1,0,0.0,1.0,1,-70.0,-32.41932753442899,0,0.0,90.0,1,0.0,57.8,0,116.80000000000001,203.2,0,0.0,210.0,1,11.600000000000001,21.200000000000003,0,0.0,200.0,1,-30.0,36.00883984835812,0,0.19507820626419242,0.4350782062641924,0
2,-6.156157739410548,0.6189347437395181,1.4984357891839881,0,1,2.8175996078781065,0.0714825557331315,0.5720198952985678,0,0.06565901170766464,0.36801431518880395,0,0.8760789081728227,1.1,0,-0.08199820979970392,0.14883603987449887,0,-50.0,150.0,1,1.1094874825707963,11.893029492107727,0,316.3314456118755,363.37151234423663,0,-31.45367139337359,51.70147160235845,0,0.0,210.0,1,-10.0,30.0,1,-20.0,32.758394527202285,0,-24.123304030069086,25.223207595188995,0,0.0,1.0,1
2,-6.156157739410548,0.6189347437395181,1.4984357891839881,0,1,2.8175996078781065,-0.007484065110555424,0.5224976886267388,0,0.10600128624178674,0.35825829892159994,0,0.892059148357885,1.0818222508695523,0,-0.1,0.1107905091198464,0,-50.0,150.0,1,0.087345238189525,11.478459595091268,0,316.3595408341215,363.1905128833686,0,-36.0,46.01179746348925,0,0.0,210.0,1,-10.0,30.0,1,-20.0,22.014857312666923,0,-24.973861563428862,44.90741827219338,0,-0.033461843747446235,1.1,0
1,-14.006195157382301,0.7817151802669389,3.186468954248541,0,1,1.4304241942258626,-0.09865621304776923,0.5212240949331091,0,0.102389841538279,0.33011311814214855,0,0.9095923341236328,1.0829773377485497,0,0.0,1.0,1,-50.0,150.0,1,5.067755982153177,89.80060091238968,0,318.20733444163926,357.3640438047529,0,-36.0,43.452384164697314,0,0.0,210.0,1,2.7814420834259392,12.306371963022617,0,0.0,200.0,1,0.0,300.0,1,0.2226948819290555,0.48740527921599625,0
1,-14.006195157382301,0.7817151802669389,3.186468954248541,0,1,1.4304241942258626,0.06797384344222335,0.3994222891960998,0,0.04718330766041405,0.33384620852521457,0,0.8824942406303415,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,319.8286556384024,362.9379282807606,0,-32.65719319515764,41.9759682936285,0,0.0,210.0,1,4.306103124106673,11.364951063068341,0,0.0,200.0,1,-30.0,277.87481446649576,0,0.22702507895927693,0.4794717488087993,0
0,-5.585301298982838,0.5046039720067362,0.3569115305056093,0,1,4.466218552641588,0.8096886591697265,1.3387152222059104,0,0.0,1.0,1,0.8365938244983318,1.1,0,-0.1,0.1862550732216374,0,-50.0,150.0,1,0.0,8.81407144762211,0,6.182158278242982,84.98576568317019,0,147.94269623421562,241.64704085720211,0,231.0,231.0,0,10.778216344350405,17.706884085596922,0,-20.0,31.34441732231767,0,0.0,300.0,1,0.0,1.0,1
0,-5.585301298982838,0.5046039720067362,0.3569115305056093,0,1,4.466218552641588,0.8201719439043197,1.2328856302558948,0,0.0,1.0,1,0.8952711988942385,1.0671587955345039,0,-0.061919086902874565,0.11098011498803849,0,-50.0,150.0,1,0.0,11.614911171409394,0,10.222208615136724,89.41667653005044,0,151.40513783446136,226.45066031644365,0,-21.0,231.0,0,8.001613200689123,19.62588584402595,0,-20.0,16.21381908725595,0,0.0,300.0,1,0.0,1.0,1
2,-13.297047881699907,0.5291976325243339,6.755393490649099,0,1,3.3270804518702097,0.10566833337171225,0.6586396389314763,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,1.5401088885535485,9.682622828556411,0,322.61099293935973,356.4246903284797,0,-36.0,49.236668251600676,0,0.0,210.0,1,4.7499588998919835,11.621579287912017,0,0.0,200.0,1,-30.0,36.91276591127779,0,0.2170478026852662,0.48763901324660525,0
4,-12.259437976972691,0.4193239125506004,2.649975414447946,20,1,3.0964412736795994,0.7928255813953489,1.2968255813953489,0,0.2892368081384328,0.5292368081384328,0,0.8800000000000002,1.1,0,0.0,1.0,1,-42.96450441189778,5.035495588102226,0,0.0,10.799999999999999,0,0.0,78.8,0,166.8,253.2,0,210.0,106899974.8,0,-10.0,30.0,1,-20.0,25.02,0,-30.0,36.01149435745018,0,0.0,1.0,1
4,-12.259437976972691,0.4193239125506004,2.649975414447946,20,1,3.0964412736795994,0.7928255813953489,1.2968255813953489,0,0.2892368081384328,0.5292368081384328,0,0.8800000000000002,1.1,0,-0.09218378984058391,0.1478162101594161,0,-42.96450441189778,5.035495588102226,0,0.0,10.799999999999999,0,0.0,78.8,0,166.8,253.2,0,210.0,106899974.8,0,6.778571428571431,16.37857142857143,0,-20.0,25.02,0,-30.0,36.01149435745018,0,0.1987925175099065,0.4387925175099065,0
4,-10.993219173428384,0.9992241947754497,1.5067842686934179,14,1,1.0,0.4644747721786796,0.9684747721786796,0,0.3742892474445834,0.6142892474445834,0,0.0,1.0,1,-0.1,0.12,0,-50.0,150.0,1,0.0,90.0,1,0.0,57.8,0,-33.199999999999996,53.199999999999996,0,0.0,210.0,1,-10.0,30.0,1,-20.0,24.9,0,-30.0,36.00014579954082,0,0.2277894295715785,0.4677894295715785,0
