emitted_at,sim_day,week,Naction,DVS,TAGP,LAI,TRA,RFTRA,WSO,NamountSO,NuptakeTotal,NO3,NH4,WC,SM,NLOSSCUM,RNO3DEPOSTT,RNH4DEPOSTT,IRRAD,TMIN,RAIN
2025-09-01T11:44:27Z,2020-07-21,14,0.0,1.3269285714285717,11473.954951487425,4.117018382189084,0.39187338871500826,0.9208951845583728,7719.669161654987,14.539205125719194,69.06979654993776,"[np.float64(8.97324968253729e-06) np.float64(2.25298382364902e-06)
 np.float64(1.2049195874477837e-06) np.float64(2.1965774196529677e-06)
 np.float64(0.00011054527549977246) np.float64(2.8873774767889028e-05)
 np.float64(3.771579483491418e-05)]","[np.float64(6.956357126740905e-05) np.float64(1.990213953381924e-05)
 np.float64(1.2279277690042773e-05) np.float64(1.3678951570444955e-05)
 np.float64(1.654939602349108e-05) np.float64(3.2461110732068624e-06)
 np.float64(3.7622357050467943e-06)]","[6.19739799 2.91628768 2.48020466 4.17255917 4.54937697 4.87893418
 6.60249891]","[0.3098699  0.29162877 0.24802047 0.20862796 0.22746885 0.24394671
 0.26409996]",0.028670728406918027,0.0006602201468688255,0.00016505503671720637,24530000.0,8.8,0.0
2025-09-01T11:44:27Z,2020-07-22,14,0.0,1.333309523809524,11746.327851378803,4.10131725813557,0.3401852405738151,0.943253264797027,7975.176342480948,14.78174780865598,69.54872948964625,"[np.float64(5.753724731689643e-06) np.float64(1.5847395962717706e-06)
 np.float64(8.116677641139389e-07) np.float64(1.8934994460613399e-06)
 np.float64(0.00011072176678170596) np.float64(2.908484098375199e-05)
 np.float64(3.802038675424564e-05)]","[np.float64(6.643634555096235e-05) np.float64(1.9147043374144576e-05)
 np.float64(1.1554358307435883e-05) np.float64(1.3066628378813908e-05)
 np.float64(1.6819414124214707e-05) np.float64(3.2872251442851344e-06)
 np.float64(3.806096808511359e-06)]","[6.03629165 2.84536514 2.41053937 4.11415834 4.52190316 4.86645945
 6.59140783]","[0.30181458 0.28453651 0.24105394 0.20570792 0.22609516 0.24332297
 0.26365631]",0.029326835147851508,0.0006602201468688255,0.00016505503671720637,21430000.0,7.8,0.0
2025-09-01T11:44:27Z,2020-07-23,15,0.0,1.3391904761904765,12021.883507068243,4.086582976503937,0.38951691976891634,0.8662882517699202,8234.19669057434,14.994294336415328,69.96122895364708,"[np.float64(4.561699585123443e-06) np.float64(1.2586366095943107e-06)
 np.float64(6.123165285035335e-07) np.float64(1.7351206340738037e-06)
 np.float64(0.00011070679437885274) np.float64(2.925631504333218e-05)
 np.float64(3.82682872029739e-05)]","[np.float64(6.40309272629065e-05) np.float64(1.8518262928187938e-05)
 np.float64(1.0846382497308748e-05) np.float64(1.24450665929284e-05)
 np.float64(1.7165579445262452e-05) np.float64(3.346252961813215e-06)
 np.float64(3.873249903334586e-06)]","[5.91427703 2.78525664 2.35043087 4.06463948 4.49455534 4.85476509
 6.58021762]","[0.29571385 0.27852566 0.23504309 0.20323197 0.22472777 0.24273825
 0.2632087 ]",0.02999441680326824,0.0006602201468688255,0.00016505503671720637,24590000.0,7.7,0.0
2025-09-01T11:44:27Z,2020-07-24,15,0.0,1.346214285714286,12268.074942889902,4.070422542107658,0.28207610520946885,0.9683668439654466,8466.049233769641,15.191633220756799,70.33849013695254,"[np.float64(6.2777252945545005e-06) np.float64(1.7307909130891343e-06)
 np.float64(7.932824970320889e-07) np.float64(1.8909244397399383e-06)
 np.float64(0.00011120031917423631) np.float64(2.9541188257813212e-05)
 np.float64(3.866206963563941e-05)]","[np.float64(6.538493877942443e-05) np.float64(1.8914966304073286e-05)
 np.float64(1.05601284413152e-05) np.float64(1.2279929627423432e-05)
 np.float64(1.731197945267831e-05) np.float64(3.352832622087952e-06)
 np.float64(3.870705541496107e-06)]","[5.76215368 2.71031681 2.28922156 4.01058265 4.46809393 4.84306085
 6.56895197]","[0.28810768 0.27103168 0.22892216 0.20052913 0.2234047  0.24215304
 0.26275808]",0.030674373225435394,0.0006602201468688255,0.00016505503671720637,11950000.0,15.0,0.02
2025-09-01T11:44:27Z,2020-07-25,15,0.0,1.3540952380952385,12472.91468154552,4.0520346799753755,0.2501194543395118,0.9992761055396759,8659.390147381728,15.404166910171474,70.73969716966161,"[np.float64(8.597551511647868e-06) np.float64(2.1357838748295266e-06)
 np.float64(9.056705821692383e-07) np.float64(2.0011909828783305e-06)
 np.float64(0.00011207183257251786) np.float64(2.9910035941594336e-05)
 np.float64(3.916296777040056e-05)]","[np.float64(6.932523769360275e-05) np.float64(1.9987669833509555e-05)
 np.float64(1.0525845620244317e-05) np.float64(1.2419803409969582e-05)
 np.float64(1.7350713825223498e-05) np.float64(3.3288823522359744e-06)
 np.float64(3.8277905716114526e-06)]","[5.68364012 2.66176839 2.24067314 3.97131057 4.44251994 4.83136423
 6.55761224]","[0.28418201 0.26617684 0.22406731 0.19856553 0.222126   0.24156821
 0.26230449]",0.0313684347095056,0.0006610201468688255,0.00016525503671720637,9710000.0,15.3,0.24
2025-09-01T11:44:27Z,2020-07-26,15,0.0,1.3624285714285718,12647.655384361775,4.0323268645372545,0.33760218502524614,0.8443028467321184,8824.734792977977,15.640903397631796,71.18171939905412,"[np.float64(1.856432114234738e-05) np.float64(2.428156646352307e-06)
 np.float64(9.421615247100722e-07) np.float64(2.049455541086577e-06)
 np.float64(0.000113116868125433) np.float64(3.0320257557471598e-05)
 np.float64(3.970890627082594e-05)]","[np.float64(7.565389461994978e-05) np.float64(2.118015067935808e-05)
 np.float64(1.056692886437907e-05) np.float64(1.2669222808322423e-05)
 np.float64(1.737786884194999e-05) np.float64(3.2995173429146227e-06)
 np.float64(3.778214517131926e-06)]","[5.8285666  2.62005162 2.19895636 3.93557567 4.41729161 4.82048706
 6.54620029]","[0.29142833 0.26200516 0.21989564 0.19677878 0.22086458 0.24102435
 0.26184801]",0.03207741033117751,0.0006706201468688255,0.00016765503671720638,20810000.0,14.9,0.1
2025-09-01T11:44:27Z,2020-07-27,15,0.0,1.3704761904761908,12872.030258485165,4.017047779404146,0.25653849271354845,0.9350969669653227,9037.605646769527,15.95034391711699,71.75199078947291,"[np.float64(1.3428256228169942e-05) np.float64(2.3897127555009556e-06)
 np.float64(8.537871405693487e-07) np.float64(1.9841389215882197e-06)
 np.float64(0.00011403886398244742) np.float64(3.069746206496937e-05)
 np.float64(4.021122340981534e-05)]","[np.float64(7.640732163285968e-05) np.float64(2.1738952210860197e-05)
 np.float64(1.0402346728089656e-05) np.float64(1.2692321929428048e-05)
 np.float64(1.7444770691463174e-05) np.float64(3.2813836663727274e-06)
 np.float64(3.7451885567898283e-06)]","[5.77465664 2.55340843 2.15124535 3.89198402 4.39327168 4.80959706
 6.53474025]","[0.28873283 0.25534084 0.21512453 0.1945992  0.21966358 0.24047985
 0.26138961]",0.032799262332686846,0.0006746201468688255,0.00016865503671720637,9640000.0,13.6,0.06
2025-09-01T11:44:27Z,2020-07-28,15,0.0,1.379119047619048,13025.568440699382,3.997332653824296,0.34090968028357316,0.8017349124145385,9183.642392081278,16.233617719922904,72.26914873582159,"[np.float64(1.2967801676087225e-05) np.float64(2.6554620658052477e-06)
 np.float64(8.870373183290297e-07) np.float64(2.0414872719888245e-06)
 np.float64(0.00011518246162124619) np.float64(3.1121891325700716e-05)
 np.float64(4.07725921080589e-05)]","[np.float64(7.870068917865528e-05) np.float64(2.2861819166891732e-05)
 np.float64(1.039540183984299e-05) np.float64(1.2915532364924185e-05)
 np.float64(1.7508332681679814e-05) np.float64(3.258539330688544e-06)
 np.float64(3.7062583115505744e-06)]","[5.73068045 2.50768439 2.1120612  3.8573001  4.3701597  4.79871818
 6.52323282]","[0.28653402 0.25076844 0.21120612 0.19286501 0.21850798 0.23993591
 0.26092931]",0.03353508446139903,0.0006770201468688254,0.00016925503671720636,18360000.0,14.8,0.0
2025-09-01T11:44:27Z,2020-07-29,15,0.0,1.3869047619047623,13227.914181482614,3.982021511037949,0.32933736373592437,0.7910666555073506,9376.626751699845,16.523734411867512,72.79279463941788,"[np.float64(9.116100641397596e-06) np.float64(2.3039930444258382e-06)
 np.float64(7.123728343808997e-07) np.float64(1.8807298193644327e-06)
 np.float64(0.00011598947151934751) np.float64(3.146977409863619e-05)
 np.float64(4.12283219483673e-05)]","[np.float64(7.670505681415399e-05) np.float64(2.2812032394951445e-05)
 np.float64(1.0005563313442342e-05) np.float64(1.2689161996440896e-05)
 np.float64(1.7629791217091187e-05) np.float64(3.2551772430903686e-06)
 np.float64(3.694417659654208e-06)]","[5.56762878 2.43681523 2.07167404 3.81348711 4.34762779 4.78870151
 6.51167936]","[0.27838144 0.24368152 0.2071674  0.19067436 0.21738139 0.23943508
 0.26046717]",0.034283171593893234,0.0006770201468688254,0.00016925503671720636,20710000.0,13.0,0.0
2025-09-01T11:44:27Z,2020-07-30,16,0.0,1.3943095238095242,13435.486960208087,3.9677727528651126,0.34767263100367146,0.7565983109993126,9575.08115478845,16.784059279939736,73.25743132474395,"[np.float64(7.943183327103078e-06) np.float64(2.009185830774369e-06)
 np.float64(5.916907213037902e-07) np.float64(1.7691849291231347e-06)
 np.float64(0.00011664417571483491) np.float64(3.1778841851446856e-05)
 np.float64(4.1634431189955325e-05)]","[np.float64(7.52136987051316e-05) np.float64(2.2320419634086763e-05)
 np.float64(9.535736605186302e-06) np.float64(1.2340337901434791e-05)
 np.float64(1.7801293039505026e-05) np.float64(3.2648123108624316e-06)
 np.float64(3.700071172047213e-06)]","[5.42687942 2.36742846 2.03548552 3.77155657 4.32616966 4.77867639
 6.50010461]","[0.27134397 0.23674285 0.20354855 0.18857783 0.21630848 0.23893382
 0.26000418]",0.03504120710988311,0.0006770201468688254,0.00016925503671720636,25630000.0,9.3,0.0
2025-09-01T11:44:27Z,2020-07-31,16,0.0,1.4021428571428576,13624.45206903894,3.9524053630123857,0.42060283360033696,0.6569253267216386,9756.165068830278,17.030105938266132,73.69218483694739,"[np.float64(8.416682702936708e-06) np.float64(2.070950260188341e-06)
 np.float64(5.918199345220882e-07) np.float64(1.7731666859100037e-06)
 np.float64(0.00011749485595892692) np.float64(3.212755250474372e-05)
 np.float64(4.209069615134278e-05)]","[np.float64(7.607318807081145e-05) np.float64(2.213929263214339e-05)
 np.float64(9.213853389316275e-06) np.float64(1.2162636853650527e-05)
 np.float64(1.7932427817863682e-05) np.float64(3.2618292343361076e-06)
 np.float64(3.6893426630178756e-06)]","[5.27153617 2.29256873 2.00138974 3.72789044 4.30590108 4.76866338
 6.4885088 ]","[0.26357681 0.22925687 0.20013897 0.18639452 0.21529505 0.23843317
 0.25954035]",0.035810062344403044,0.0006770201468688254,0.00016925503671720636,26530000.0,13.0,0.0
2025-09-01T11:44:27Z,2020-08-01,16,0.0,1.4124047619047624,13745.921189416013,3.9204720343221613,0.3040941930133909,0.7266723803608629,9872.78843894088,17.277924671152142,74.12696580135355,"[np.float64(1.1764019341075309e-05) np.float64(2.750556340187559e-06)
 np.float64(7.732720168888944e-07) np.float64(1.994454507543276e-06)
 np.float64(0.00011912072105111298) np.float64(3.2654947148827355e-05)
 np.float64(4.276822108671312e-05)]","[np.float64(8.830445876468759e-05) np.float64(2.440740004821273e-05)
 np.float64(9.73464963908602e-06) np.float64(1.3079993295225205e-05)
 np.float64(1.8240632023962064e-05) np.float64(3.2836940641722607e-06)
 np.float64(3.7069767709014235e-06)]","[5.05986403 2.21228677 1.96523985 3.67363615 4.2857669  4.75921936
 6.47689272]","[0.2529932  0.22122868 0.19652399 0.18368181 0.21428834 0.23796097
 0.25907571]",0.036593850902735044,0.0006770201468688254,0.00016925503671720636,19090000.0,18.6,0.38
2025-09-01T11:44:27Z,2020-08-02,16,0.0,1.422214285714286,13896.132825948249,3.89914007348239,0.26807452070029414,0.7462746006628974,10017.084776991152,17.572171643052478,74.6386162342817,"[np.float64(2.7630998072646643e-05) np.float64(2.683909589030733e-06)
 np.float64(7.379621412774744e-07) np.float64(1.994009156931599e-06)
 np.float64(0.00012063462708704028) np.float64(3.316078102539178e-05)
 np.float64(4.3415151030294774e-05)]","[np.float64(9.621727122155645e-05) np.float64(2.496184070798865e-05)
 np.float64(9.759057060796632e-06) np.float64(1.3378405824202686e-05)
 np.float64(1.841317786016985e-05) np.float64(3.284277507566434e-06)
 np.float64(3.6990018373554e-06)]","[5.29833389 2.15093064 1.93888486 3.63783454 4.26542124 4.75009544
 6.46527249]","[0.26491669 0.21509306 0.19388849 0.18189173 0.21327106 0.23750477
 0.2586109 ]",0.037390898200839386,0.0006922201468688255,0.00017305503671720637,19650000.0,12.8,0.0
2025-09-01T11:44:27Z,2020-08-03,16,0.0,1.4296428571428574,14080.213581830434,3.882714561739439,0.23748892225486457,0.7753511684979675,10194.006763763333,17.978153343331314,75.33783944797315,"[np.float64(9.504708946780712e-06) np.float64(1.700206433429415e-06)
 np.float64(4.699706759311997e-07) np.float64(1.7124339759063598e-06)
 np.float64(0.00012129062022581037) np.float64(3.347472664234656e-05)
 np.float64(4.3816039777688036e-05)]","[np.float64(8.853023508618765e-05) np.float64(2.3249688316025508e-05)
 np.float64(9.049163960191992e-06) np.float64(1.2651186609988444e-05)
 np.float64(1.8549406940591096e-05) np.float64(3.294145050294481e-06)
 np.float64(3.706356042088703e-06)]","[5.1592456  2.09660846 1.91628379 3.60719223 4.24510192 4.74126029
 6.45365699]","[0.25796228 0.20966085 0.19162838 0.18035961 0.2122551  0.23706301
 0.25814628]",0.03819628038562292,0.0006922201468688255,0.00017305503671720637,17380000.0,8.5,0.0
2025-09-01T11:44:27Z,2020-08-04,16,0.0,1.4361428571428574,14273.978442390166,3.8704982130192187,0.27999961898805836,0.6710266454307824,10380.308217104719,18.25279044369413,75.80643714045152,"[np.float64(6.515212641732316e-06) np.float64(1.1323997120317391e-06)
 np.float64(3.210158270870089e-07) np.float64(1.5436892493814712e-06)
 np.float64(0.00012155501524173155) np.float64(3.3701360720774575e-05)
 np.float64(4.410433485212404e-05)]","[np.float64(8.239709712692035e-05) np.float64(2.152965089135274e-05)
 np.float64(8.322334356868011e-06) np.float64(1.1845141324109666e-05)
 np.float64(1.881381149837322e-05) np.float64(3.337966889396944e-06)
 np.float64(3.75743436521033e-06)]","[5.05571531 2.04794266 1.89667544 3.58030645 4.22505554 4.7326801
 6.44205408]","[0.25278577 0.20479427 0.18966754 0.17901532 0.21125278 0.23663401
 0.25768216]",0.03900764006032767,0.0006922201468688255,0.00017305503671720637,24040000.0,10.4,0.0
2025-09-01T11:44:27Z,2020-08-05,16,0.0,1.4430238095238097,14436.198552030379,3.843979337483581,0.3173478886534243,0.5662048670356221,10536.332677271745,18.490168015765924,76.20834445203865,"[np.float64(6.631368289063511e-06) np.float64(1.1006975061843819e-06)
 np.float64(3.2024380626402155e-07) np.float64(1.5458545780117692e-06)
 np.float64(0.00012198772672630078) np.float64(3.39683666460311e-05)
 np.float64(4.4442362313865676e-05)]","[np.float64(7.875211841473661e-05) np.float64(2.0362395493359256e-05)
 np.float64(7.786597014485706e-06) np.float64(1.1276138344284337e-05)
 np.float64(1.9005010308457242e-05) np.float64(3.3636760377899182e-06)
 np.float64(3.784771770652789e-06)]","[4.91472898 1.99826538 1.87651883 3.54888762 4.20534342 4.72431909
 6.43047049]","[0.24573645 0.19982654 0.18765188 0.17744438 0.21026717 0.23621595
 0.25721882]",0.03982529744955988,0.0006922201468688255,0.00017305503671720637,25570000.0,12.4,0.0
2025-09-01T11:44:27Z,2020-08-06,17,0.0,1.4520238095238096,14536.949348551781,3.801208408998642,0.2837395564930273,0.551272819587372,10633.270176086236,18.7176330339455,76.59115902414449,"[np.float64(9.59840294673785e-06) np.float64(1.5254507393982378e-06)
 np.float64(4.5621025728955203e-07) np.float64(1.727275150305602e-06)
 np.float64(0.00012324822025339442) np.float64(3.443343836662059e-05)
 np.float64(4.502541381629716e-05)]","[np.float64(8.193646835059375e-05) np.float64(2.0688251151743075e-05)
 np.float64(7.758465765845662e-06) np.float64(1.1426648509624911e-05)
 np.float64(1.902932293769344e-05) np.float64(3.341313885595283e-06)
 np.float64(3.748706588299873e-06)]","[4.74503673 1.9463146  1.85498156 3.51118458 4.18545623 4.71661256
 6.41891182]","[0.23725184 0.19463146 0.18549816 0.17555923 0.20927281 0.23583063
 0.25675647]",0.0406529780789253,0.0006922201468688255,0.00017305503671720637,24410000.0,14.3,0.0
2025-09-01T11:44:27Z,2020-08-07,17,0.0,1.4621190476190478,14618.584637320426,3.7559149838440624,0.26511763519843357,0.5116805927099924,10711.852402239801,18.9701115422735,77.01351987010156,"[np.float64(1.067654676667653e-05) np.float64(1.6168243132045912e-06)
 np.float64(4.957836098913039e-07) np.float64(1.795390715022435e-06)
 np.float64(0.00012478723443362915) np.float64(3.496084123145894e-05)
 np.float64(4.568903100972459e-05)]","[np.float64(8.772278499183894e-05) np.float64(2.168031840363087e-05)
 np.float64(7.96856967670374e-06) np.float64(1.193100443240071e-05)
 np.float64(1.9204953529422712e-05) np.float64(3.350416102080846e-06)
 np.float64(3.7528242145982757e-06)]","[4.5948738  1.90027147 1.83608304 3.47877887 4.16630477 4.7085658
 6.40739554]","[0.22974369 0.19002715 0.1836083  0.17393894 0.20831524 0.23542829
 0.25629582]",0.0414910289437248,0.0006922201468688255,0.00017305503671720637,24740000.0,14.1,0.0
2025-09-01T11:44:27Z,2020-08-08,17,0.0,1.4727142857142859,14676.795151570683,3.705083555507809,0.25228622306041737,0.46423395539692164,10767.915295005381,19.23862948737025,77.46033869415466,"[np.float64(1.1163801651292435e-05) np.float64(1.627541001293359e-06)
 np.float64(5.112226259998415e-07) np.float64(1.834089613689088e-06)
 np.float64(0.00012641491813311894) np.float64(3.551613599244479e-05)
 np.float64(4.638151814740113e-05)]","[np.float64(9.28403536382963e-05) np.float64(2.2594656128963364e-05)
 np.float64(8.182951421057548e-06) np.float64(1.2476691758099918e-05)
 np.float64(1.9494209448301242e-05) np.float64(3.3855686779647748e-06)
 np.float64(3.7898637920149115e-06)]","[4.4559652  1.85765611 1.81830041 3.44868392 4.14697749 4.70113058
 6.39591136]","[0.22279826 0.18576561 0.18183004 0.1724342  0.20734887 0.23505653
 0.25583645]",0.04234082235374152,0.0006922201468688255,0.00017305503671720637,23860000.0,15.1,0.0
2025-09-01T11:44:27Z,2020-08-09,17,0.0,1.4837857142857145,14708.066215223209,3.647783333247041,0.23720173328162683,0.42683717704387397,10798.049208764656,19.51752426262388,77.9223038830093,"[np.float64(1.1368465417058327e-05) np.float64(1.6163966928661612e-06)
 np.float64(5.227066257992428e-07) np.float64(1.8694197705978102e-06)
 np.float64(0.0001281271430827249) np.float64(3.6095108714642824e-05)
 np.float64(4.710319677298268e-05)]","[np.float64(9.735212408917035e-05) np.float64(2.3446927147719437e-05)
 np.float64(8.396782454835273e-06) np.float64(1.3057039677487218e-05)
 np.float64(1.9908935756447846e-05) np.float64(3.448422061729038e-06)
 np.float64(3.861413304217622e-06)]","[4.32509848 1.81750979 1.80123479 3.41952376 4.12802272 4.69377752
 6.38447538]","[0.21625492 0.18175098 0.18012348 0.17097619 0.20640114 0.23468888
 0.25537902]",0.04320178754098697,0.0006922201468688255,0.00017305503671720637,22890000.0,20.3,0.0
2025-09-01T11:44:27Z,2020-08-10,17,0.0,1.4958333333333336,14708.066215223209,3.5850601194625553,0.2150158358212814,0.41034745905618947,10798.049208764656,19.803636249126367,78.39443942472607,"[np.float64(1.156403001497938e-05) np.float64(1.6224497310176825e-06)
 np.float64(5.418855045762553e-07) np.float64(1.9180463119165134e-06)
 np.float64(0.00012998325210469768) np.float64(3.671180307965951e-05)
 np.float64(4.787478825899306e-05)]","[np.float64(0.0001034426125005467) np.float64(2.461251746056645e-05)
 np.float64(8.730633221887068e-06) np.float64(1.3862821183094758e-05)
 np.float64(2.0587851616696655e-05) np.float64(3.5681755338010523e-06)
 np.float64(4.003083172276211e-06)]","[4.20328341 1.78016316 1.78520703 3.39185962 4.10953351 4.68633161
 6.37316411]","[0.21016417 0.17801632 0.1785207  0.16959298 0.20547668 0.23431658
 0.25492656]",0.04406917397788157,0.0006922201468688255,0.00017305503671720637,21600000.0,17.6,0.0
2025-09-01T11:44:27Z,2020-08-11,17,0.0,1.5070714285714288,14718.442301661084,3.52238900341976,0.19802924063376898,0.3896425067274203,10808.059970492532,20.100245475743844,78.88176995216547,"[np.float64(1.0970937653851534e-05) np.float64(1.5259898565815617e-06)
 np.float64(5.2658383562778e-07) np.float64(1.9203988373422278e-06)
 np.float64(0.00013179143952891101) np.float64(3.732789914460702e-05)
 np.float64(4.864483053559578e-05)]","[np.float64(0.00010281774169831408) np.float64(2.4503824330118263e-05)
 np.float64(8.641068631001053e-06) np.float64(1.4032085779361931e-05)
 np.float64(2.0933082013772886e-05) np.float64(3.612337831510347e-06)
 np.float64(4.048234923625449e-06)]","[4.09408103 1.7466876  1.77042854 3.36812566 4.09103444 4.67925574
 6.36198703]","[0.20470405 0.17466876 0.17704285 0.16840628 0.20455172 0.23396279
 0.25447948]",0.04494147804829869,0.0006922201468688255,0.00017305503671720637,20140000.0,19.5,0.86
2025-09-01T11:44:27Z,2020-08-12,17,0.0,1.519166666666667,14718.442301661084,3.4578915077460146,0.260893751702884,0.4664519856625005,10808.059970492532,20.38929571555452,79.35479323803659,"[np.float64(4.4876016161227205e-05) np.float64(1.4712763301438102e-06)
 np.float64(5.246307325946002e-07) np.float64(1.942514502209222e-06)
 np.float64(0.0001337196273279026) np.float64(3.796970117312064e-05)
 np.float64(4.945446125129179e-05)]","[np.float64(0.0001131632363387566) np.float64(2.475104421555403e-05)
 np.float64(8.678525206778486e-06) np.float64(1.442875640939007e-05)
 np.float64(2.1481308218912534e-05) np.float64(3.7013547353581053e-06)
 np.float64(4.149806554294595e-06)]","[4.8546978  1.71622226 1.75696274 3.3466548  4.0736021  4.67151745
 6.3509469 ]","[0.24273489 0.17162223 0.17569627 0.16733274 0.2036801  0.23357587
 0.25403788]",0.04581908155305973,0.0007266201468688255,0.00018165503671720636,22580000.0,20.3,0.0
2025-09-01T11:44:27Z,2020-08-13,18,0.0,1.5309285714285719,14730.40359432378,3.403404186385157,0.21210605458368303,0.5102134070380708,10819.614080817502,20.924566725685036,80.22546166845461,"[np.float64(1.6914901663840665e-05) np.float64(1.3767966493211455e-06)
 np.float64(5.061626800394359e-07) np.float64(1.9414675566031967e-06)
 np.float64(0.00013564504968321042) np.float64(3.861977561093725e-05)
 np.float64(5.027267451127224e-05)]","[np.float64(0.00011737945790409218) np.float64(2.4572585791297354e-05)
 np.float64(8.574675003160007e-06) np.float64(1.4606603888256874e-05)
 np.float64(2.1939906910648736e-05) np.float64(3.7696822478421733e-06)
 np.float64(4.224417867579349e-06)]","[4.65319716 1.6868811  1.74373517 3.32432298 4.05620369 4.66414211
 6.3400305 ]","[0.23265986 0.16868811 0.17437352 0.16621615 0.20281018 0.23320711
 0.25360122]",0.04670272810043299,0.0007266201468688255,0.00018165503671720636,16720000.0,19.7,0.48
2025-09-01T11:44:27Z,2020-08-14,18,0.0,1.5425952380952386,14754.594915424292,3.2822718424186563,0.2038732871268205,0.5396751246010838,10842.996115829626,21.289822651752043,80.81567318826423,"[np.float64(3.5493285702004854e-05) np.float64(1.2788295087510125e-06)
 np.float64(4.846329512193361e-07) np.float64(1.934446458863053e-06)
 np.float64(0.00013758191124017979) np.float64(3.927644372999263e-05)
 np.float64(5.110099996503492e-05)]","[np.float64(0.00012271950377418575) np.float64(2.409641624104063e-05)
 np.float64(8.37116833096326e-06) np.float64(1.46210018331035e-05)
 np.float64(2.230725994408437e-05) np.float64(3.8171604756282515e-06)
 np.float64(4.2728474164891455e-06)]","[5.00293878 1.66295841 1.73335235 3.30942036 4.03925988 4.65669451
 6.32924069]","[0.25014694 0.16629584 0.17333524 0.16547102 0.20196299 0.23283473
 0.25316963]",0.04759191870027227,0.0007458201468688255,0.00018645503671720637,19320000.0,18.2,0.02
2025-09-01T11:44:27Z,2020-08-15,18,0.0,1.55252380952381,14826.95564258823,2.6712147556634145,0.17520598614144584,0.548074333441793,10912.97832866294,21.792474837272874,81.61859970645433,"[np.float64(1.7952789317974476e-05) np.float64(1.0600359193005052e-06)
 np.float64(4.120210359529922e-07) np.float64(1.8433233362115598e-06)
 np.float64(0.00013920551640245557) np.float64(3.985770143079758e-05)
 np.float64(5.183591792008881e-05)]","[np.float64(0.00011306333845842504) np.float64(2.2382410119526027e-05)
 np.float64(7.737121855924942e-06) np.float64(1.3843995875639098e-05)
 np.float64(2.2143607732907436e-05) np.float64(3.748154679647452e-06)
 np.float64(4.1773215040282145e-06)]","[4.86346773 1.64150664 1.72369975 3.29717963 4.0229084  4.64910839
 6.31857358]","[0.24317339 0.16415066 0.17236997 0.16485898 0.20114542 0.23245542
 0.25274294]",0.048484467493630466,0.0007466201468688255,0.00018665503671720638,17040000.0,18.7,0.0
2025-09-01T11:44:27Z,2020-08-16,18,0.0,1.5626904761904767,14889.826518204642,2.6395257434385972,0.16376695158248417,0.5528493328850966,10973.813834527553,22.172716631508013,82.20430270778483,"[np.float64(1.5421263170506922e-05) np.float64(9.60706251526203e-07)
 np.float64(3.8153003022121235e-07) np.float64(1.811847912802599e-06)
 np.float64(0.0001408413739284176) np.float64(4.0437483778793825e-05)
 np.float64(5.256827132571282e-05)]","[np.float64(0.00010750698903902799) np.float64(2.1034472200485092e-05)
 np.float64(7.250552489661783e-06) np.float64(1.3299750569235791e-05)
 np.float64(2.2055969562105493e-05) np.float64(3.7010773328210015e-06)
 np.float64(4.112307671981717e-06)]","[4.73333664 1.62318051 1.71580066 3.28875073 4.00717383 4.64139888
 6.30802432]","[0.23666683 0.16231805 0.17158007 0.16443754 0.20035869 0.23206994
 0.25232097]",0.04938058816271238,0.0007466201468688255,0.00018665503671720638,14730000.0,17.9,0.33999999999999997
2025-09-01T11:44:27Z,2020-08-17,18,0.0,1.5728809523809528,14946.975141588597,2.4341456144207334,0.1700239725605458,0.5304314164411866,11029.141389813747,22.521611624400805,82.73833237135283,"[np.float64(2.7669624363081746e-05) np.float64(8.691494537891445e-07)
 np.float64(3.5239669851869e-07) np.float64(1.7771488512428028e-06)
 np.float64(0.0001424496379764269) np.float64(4.100652857223669e-05)
 np.float64(5.328743983971176e-05)]","[np.float64(0.00010711865588396876) np.float64(1.9858185191076336e-05)
 np.float64(6.84185801131858e-06) np.float64(1.2863142155902867e-05)
 np.float64(2.1998696243736172e-05) np.float64(3.664739102907577e-06)
 np.float64(4.0627316493517194e-06)]","[4.97132091 1.60635109 1.70874555 3.28091467 3.9921227  4.6335807
 6.29758843]","[0.24856605 0.16063511 0.17087456 0.16404573 0.19960614 0.23167904
 0.25190354]",0.05028024210719116,0.0007602201468688255,0.00019005503671720638,18970000.0,16.2,0.0
2025-09-01T11:44:27Z,2020-08-18,18,0.0,1.582071428571429,15014.22843463943,2.267341144381525,0.1729417134155932,0.515311246954201,11094.285891810217,22.95944870227136,83.39815269970494,"[np.float64(1.34974661305244e-05) np.float64(7.087806055858692e-07)
 np.float64(2.9367241694357145e-07) np.float64(1.6864446625389428e-06)
 np.float64(0.00014376189310270717) np.float64(4.149985048190278e-05)
 np.float64(5.391242718283073e-05)]","[np.float64(9.989774141074707e-05) np.float64(1.837938297895317e-05)
 np.float64(6.332074640416394e-06) np.float64(1.2183376761250565e-05)
 np.float64(2.1844296426322297e-05) np.float64(3.6113334572600423e-06)
 np.float64(3.993440291888291e-06)]","[4.80625512 1.59050449 1.70219715 3.27277871 3.97771478 4.62566866
 6.28726172]","[0.24031276 0.15905045 0.17021972 0.16363894 0.19888574 0.23128343
 0.25149047]",0.051181909717739116,0.0007602201468688255,0.00019005503671720638,20680000.0,15.1,0.0
